id,video_id,start,end,class_id,verb,noun,annotation
4525,QLKqer0xpI0,210,220,82,cut,phone,0
4526,9xw2jQN4TEQ,160,170,82,cut,phone,3
4527,3piOOCAjN6Y,80,90,85,hammer,microwave,1
4528,UudvO6y1jUw,80,90,37,spray,chair,3
4529,QLKqer0xpI0,430,440,82,cut,phone,3
4530,4qn4dWcIdyw,70,80,84,hammer,rock,3
4531,dxz7oTygzfA,10,20,84,hammer,rock,1
4532,PGzTulYFe2k,60,70,25,wash,fridge,0
4533,ixAYY5dQhMQ,60,70,58,cut,towel,3
4534,19WjmcCuUoI,0,10,86,spray,fridge,3
4535,QLKqer0xpI0,310,320,82,cut,phone,3
4536,fY0RY8_RxSE,70,80,56,spray,cup,1
4537,QLKqer0xpI0,260,270,82,cut,phone,4
4538,QLKqer0xpI0,70,80,82,cut,phone,4
4539,vi_tD3IiGcc,290,300,10,cut,rock,0
4540,UudvO6y1jUw,0,10,37,spray,chair,1
4541,QFSR7FDUUW4,230,240,7,spray,microwave,1
4542,QLKqer0xpI0,160,170,82,cut,phone,0
4543,CjGOhSov8zY,80,90,86,spray,fridge,1
4544,YMy2dkrCXzw,210,220,82,cut,phone,1
4545,QLKqer0xpI0,190,200,82,cut,phone,4
4546,PGzTulYFe2k,80,90,25,wash,fridge,0
4547,dxz7oTygzfA,20,30,84,hammer,rock,1
4548,hyvrlKOZufI,30,40,86,spray,fridge,1
4549,CjGOhSov8zY,140,150,86,spray,fridge,0
4550,QLKqer0xpI0,390,400,82,cut,phone,3
4551,YMy2dkrCXzw,10,20,82,cut,phone,0
4552,6PJxSVW_Xp4,10,20,4,weigh,egg,3
4553,17XBniqMfJc,10,20,58,cut,towel,1
4554,jPKypQHfGZg,50,60,16,weigh,tomato,1
4555,PGzTulYFe2k,100,110,25,wash,fridge,0
4556,YMy2dkrCXzw,180,190,82,cut,phone,3
4557,dxz7oTygzfA,0,10,84,hammer,rock,1
4558,E3LlqpFFs_c,0,10,56,spray,cup,3
4559,6PJxSVW_Xp4,40,50,4,weigh,egg,1
4560,c4lx7bZCL9U,30,40,10,cut,rock,3
4561,9xw2jQN4TEQ,210,220,82,cut,phone,1
4562,aS37fZ_HXJQ,160,170,86,spray,fridge,3
4563,YQhLQE3C7cM,20,30,7,spray,microwave,3
4564,XdLDO8v_3NI,20,30,13,measure,pizza,0
4565,c4lx7bZCL9U,50,60,10,cut,rock,3
4566,QLKqer0xpI0,420,430,82,cut,phone,3
4567,j1EvYkYFpn4,50,60,40,wash,blender,1
4568,dxz7oTygzfA,130,140,84,hammer,rock,1
4569,YQhLQE3C7cM,60,70,7,spray,microwave,0
4570,YQhLQE3C7cM,10,20,7,spray,microwave,3
4571,PGzTulYFe2k,40,50,25,wash,fridge,0
4572,QLKqer0xpI0,240,250,82,cut,phone,0
4573,CjGOhSov8zY,30,40,86,spray,fridge,1
4574,YMy2dkrCXzw,220,230,82,cut,phone,1
4575,9xw2jQN4TEQ,350,360,82,cut,phone,1
4576,GSvpl1yiMGg,10,20,58,cut,towel,1
4577,ixAYY5dQhMQ,50,60,58,cut,towel,1
4578,3piOOCAjN6Y,10,20,85,hammer,microwave,3
4579,3piOOCAjN6Y,90,100,85,hammer,microwave,1
4580,UudvO6y1jUw,90,100,37,spray,chair,3
4581,fY0RY8_RxSE,90,100,56,spray,cup,1
4582,IkQG0ByVgmc,40,50,16,weigh,tomato,1
4583,UudvO6y1jUw,120,130,37,spray,chair,3
4584,2_nR3KiOyNU,40,50,21,roll,carrot,3
4585,YQhLQE3C7cM,160,170,7,spray,microwave,1
4586,lTTp-W_X3CM,80,90,16,weigh,tomato,1
4587,I8sXXwDoQYw,50,60,40,wash,blender,3
4588,lTTp-W_X3CM,180,190,16,weigh,tomato,1
4589,2_nR3KiOyNU,30,40,21,roll,carrot,2
4590,CjGOhSov8zY,20,30,86,spray,fridge,1
4591,vi_tD3IiGcc,170,180,10,cut,rock,0
4592,17XBniqMfJc,0,10,58,cut,towel,3
4593,QFSR7FDUUW4,60,70,7,spray,microwave,3
4594,c4lx7bZCL9U,10,20,10,cut,rock,3
4595,9xw2jQN4TEQ,370,380,82,cut,phone,1
4596,3piOOCAjN6Y,60,70,85,hammer,microwave,3
4597,9OsveNAEm8w,40,50,87,measure,egg,1
4598,YMy2dkrCXzw,200,210,82,cut,phone,1
4599,aS37fZ_HXJQ,20,30,86,spray,fridge,1
4600,ixAYY5dQhMQ,80,90,58,cut,towel,3
4601,PGzTulYFe2k,120,130,25,wash,fridge,0
4602,QFSR7FDUUW4,40,50,7,spray,microwave,3
4603,CjGOhSov8zY,120,130,86,spray,fridge,3
4604,YMy2dkrCXzw,140,150,82,cut,phone,4
4605,4qn4dWcIdyw,90,100,84,hammer,rock,1
4606,SlHpsWhilu8,70,80,85,hammer,microwave,3
4607,Kouz9piaL3w,10,20,56,spray,cup,3
4608,3piOOCAjN6Y,100,110,85,hammer,microwave,1
4609,lTTp-W_X3CM,190,200,16,weigh,tomato,3
4610,I8sXXwDoQYw,30,40,40,wash,blender,3
4611,QLKqer0xpI0,230,240,82,cut,phone,0
4612,I8sXXwDoQYw,10,20,40,wash,blender,3
4613,SYUtoQFVleU,10,20,4,weigh,egg,2
4614,SlHpsWhilu8,120,130,85,hammer,microwave,3
4615,lTTp-W_X3CM,150,160,16,weigh,tomato,3
4616,SlHpsWhilu8,130,140,85,hammer,microwave,3
4617,PGzTulYFe2k,30,40,25,wash,fridge,0
4618,fY0RY8_RxSE,20,30,56,spray,cup,0
4619,2_nR3KiOyNU,110,120,21,roll,carrot,0
4620,2_nR3KiOyNU,90,100,21,roll,carrot,1
4621,PGzTulYFe2k,0,10,25,wash,fridge,3
4622,p2c2d82vn-Y,0,10,21,roll,carrot,3
4623,aS37fZ_HXJQ,70,80,86,spray,fridge,1
4624,9xw2jQN4TEQ,180,190,82,cut,phone,3
4625,9xw2jQN4TEQ,340,350,82,cut,phone,1
4626,9OsveNAEm8w,10,20,87,measure,egg,1
4627,YMy2dkrCXzw,100,110,82,cut,phone,0
4628,lTTp-W_X3CM,20,30,16,weigh,tomato,3
4629,9OsveNAEm8w,30,40,87,measure,egg,1
4630,-Ce6Imxcch8,50,60,86,spray,fridge,1
4631,YMy2dkrCXzw,150,160,82,cut,phone,4
4632,hyvrlKOZufI,70,80,86,spray,fridge,1
4633,hyvrlKOZufI,0,10,86,spray,fridge,3
4634,SlHpsWhilu8,0,10,85,hammer,microwave,0
4635,PGzTulYFe2k,130,140,25,wash,fridge,3
4636,c4lx7bZCL9U,40,50,10,cut,rock,3
4637,QFSR7FDUUW4,120,130,7,spray,microwave,3
4638,9xw2jQN4TEQ,60,70,82,cut,phone,3
4639,9xw2jQN4TEQ,220,230,82,cut,phone,1
4640,yvcXGQqhOb8,20,30,87,measure,egg,1
4641,ZMWRaSDV-YM,0,10,87,measure,egg,1
4642,IkQG0ByVgmc,30,40,16,weigh,tomato,1
4643,hyvrlKOZufI,40,50,86,spray,fridge,1
4644,I8sXXwDoQYw,100,110,40,wash,blender,1
4645,9xw2jQN4TEQ,240,250,82,cut,phone,1
4646,QLKqer0xpI0,140,150,82,cut,phone,4
4647,3piOOCAjN6Y,30,40,85,hammer,microwave,3
4648,naXGlyEGzng,0,10,41,wash,cucumber,1
4649,AiSBEIiJAC0,0,10,62,shake,clothe,1
4650,NFhtRgr8f6c,30,40,88,hammer,pumpkin,0
4651,4AyNXMxhTc4,60,70,89,cut,laptop,4
4652,gEd_GFlOxMo,0,10,90,hammer,coconut,3
4653,6lf2LQI4beY,10,20,90,hammer,coconut,3
4654,q8DHhbP8nSs,0,10,88,hammer,pumpkin,3
4655,JCO_9bwo6VA,0,10,91,peel,pumpkin,3
4656,HcmMSLNBkXY,50,60,92,hammer,laptop,0
4657,ZJ8QsMeTR2M,10,20,92,hammer,laptop,3
4658,9zUFu-I8pgU,40,50,93,measure,pumpkin,1
4659,_ASpHwX7SKg,20,30,94,hammer,egg,0
4660,tDIxKpoF5cc,0,10,93,measure,pumpkin,3
4661,NFhtRgr8f6c,240,250,88,hammer,pumpkin,3
4662,BH1PDR72aIE,40,50,94,hammer,egg,1
4663,9cNhzV75TZs,360,370,92,hammer,laptop,3
4664,RQNk5SBb6-g,60,70,95,measure,laptop,3
4665,NFhtRgr8f6c,160,170,88,hammer,pumpkin,3
4666,Iyzcffecnhs,20,30,89,cut,laptop,1
4667,HcmMSLNBkXY,40,50,92,hammer,laptop,0
4668,g59c1LKUd_g,110,120,96,microwave,laptop,3
4669,9cNhzV75TZs,190,200,92,hammer,laptop,3
4670,5cLFaFwEFkg,110,120,97,wash,laptop,1
4671,BH1PDR72aIE,0,10,94,hammer,egg,3
4672,mS7o4J03CvU,130,140,89,cut,laptop,1
4673,mS7o4J03CvU,10,20,89,cut,laptop,3
4674,4AyNXMxhTc4,140,150,89,cut,laptop,0
4675,gEd_GFlOxMo,60,70,90,hammer,coconut,1
4676,ZJ8QsMeTR2M,80,90,92,hammer,laptop,1
4677,6lf2LQI4beY,30,40,90,hammer,coconut,3
4678,aKYWG2hTjJc,10,20,97,wash,laptop,1
4679,6lf2LQI4beY,80,90,90,hammer,coconut,1
4680,9cNhzV75TZs,130,140,92,hammer,laptop,0
4681,NFhtRgr8f6c,100,110,88,hammer,pumpkin,0
4682,pR4nLgi13UY,0,10,98,hammer,tomato,1
4683,2h-x6Z4IjsA,40,50,91,peel,pumpkin,3
4684,x0pYMyUAwCo,80,90,93,measure,pumpkin,4
4685,TRquRJZPBV0,10,20,98,hammer,tomato,1
4686,9cNhzV75TZs,380,390,92,hammer,laptop,1
4687,vpdG53CDJAw,40,50,92,hammer,laptop,1
4688,y05xVJinn98,0,10,92,hammer,laptop,1
4689,2h-x6Z4IjsA,60,70,91,peel,pumpkin,0
4690,Xq6ddLgFjDA,130,140,96,microwave,laptop,1
4691,xzguNXiDtEQ,0,10,98,hammer,tomato,2
4692,BH1PDR72aIE,30,40,94,hammer,egg,1
4693,Q5had1RBK70,220,230,97,wash,laptop,1
4694,-yoNoaLdbEA,0,10,92,hammer,laptop,1
4695,Iyzcffecnhs,50,60,89,cut,laptop,3
4696,p6uWT3boNtA,50,60,91,peel,pumpkin,1
4697,ZJ8QsMeTR2M,0,10,92,hammer,laptop,3
4698,bJ_Y_K0k2Og,0,10,96,microwave,laptop,2
4699,_ASpHwX7SKg,60,70,94,hammer,egg,2
4700,Xq6ddLgFjDA,40,50,96,microwave,laptop,2
4701,tDIxKpoF5cc,60,70,93,measure,pumpkin,1
4702,9cNhzV75TZs,160,170,92,hammer,laptop,4
4703,tDIxKpoF5cc,50,60,93,measure,pumpkin,1
4704,RQNk5SBb6-g,20,30,95,measure,laptop,1
4705,Q5had1RBK70,160,170,97,wash,laptop,1
4706,3U0QlQd8KZE,0,10,88,hammer,pumpkin,4
4707,2h-x6Z4IjsA,30,40,91,peel,pumpkin,3
4708,4AyNXMxhTc4,170,180,89,cut,laptop,1
4709,Q5had1RBK70,190,200,97,wash,laptop,1
4710,XOVCsaLMLZU,20,30,96,microwave,laptop,1
4711,NFhtRgr8f6c,140,150,88,hammer,pumpkin,0
4712,atGZMtZjz-Q,0,10,89,cut,laptop,1
4713,mS7o4J03CvU,40,50,89,cut,laptop,1
4714,ZJ8QsMeTR2M,60,70,92,hammer,laptop,1
4715,7nrzWTrwntg,0,10,96,microwave,laptop,3
4716,TTXNJOU42Ik,30,40,98,hammer,tomato,3
4717,9cNhzV75TZs,270,280,92,hammer,laptop,0
4718,gEd_GFlOxMo,30,40,90,hammer,coconut,3
4719,_ASpHwX7SKg,130,140,94,hammer,egg,2
4720,DsKvctXmlGI,0,10,97,wash,laptop,4
4721,NFhtRgr8f6c,150,160,88,hammer,pumpkin,0
4722,g59c1LKUd_g,0,10,96,microwave,laptop,3
4723,9cNhzV75TZs,290,300,92,hammer,laptop,0
4724,XOVCsaLMLZU,60,70,96,microwave,laptop,4
4725,NFhtRgr8f6c,230,240,88,hammer,pumpkin,3
4726,HcmMSLNBkXY,100,110,92,hammer,laptop,1
4727,TRquRJZPBV0,20,30,98,hammer,tomato,1
4728,Cd1S8gUC-Ew,80,90,93,measure,pumpkin,1
4729,Q5had1RBK70,100,110,97,wash,laptop,1
4730,XOVCsaLMLZU,40,50,96,microwave,laptop,0
4731,Q5had1RBK70,200,210,97,wash,laptop,1
4732,NFhtRgr8f6c,40,50,88,hammer,pumpkin,0
4733,mpbTTBgsF7c,90,100,90,hammer,coconut,1
4734,Cd1S8gUC-Ew,50,60,93,measure,pumpkin,1
4735,_ASpHwX7SKg,40,50,94,hammer,egg,4
4736,JXeo-_jQTLs,10,20,95,measure,laptop,3
4737,ZgFrQnFASMQ,100,110,88,hammer,pumpkin,2
4738,ltOyZtc1AU0,0,10,94,hammer,egg,2
4739,Ojch90478ZA,20,30,89,cut,laptop,0
4740,aKYWG2hTjJc,60,70,97,wash,laptop,1
4741,9cNhzV75TZs,10,20,92,hammer,laptop,0
4742,g59c1LKUd_g,80,90,96,microwave,laptop,3
4743,JCO_9bwo6VA,40,50,91,peel,pumpkin,1
4744,vpdG53CDJAw,10,20,92,hammer,laptop,1
4745,9cNhzV75TZs,60,70,92,hammer,laptop,0
4746,TTXNJOU42Ik,50,60,98,hammer,tomato,1
4747,mS7o4J03CvU,80,90,89,cut,laptop,1
4748,ZgFrQnFASMQ,90,100,88,hammer,pumpkin,2
4749,mS7o4J03CvU,50,60,89,cut,laptop,1
4750,p6uWT3boNtA,30,40,91,peel,pumpkin,3
4751,HcmMSLNBkXY,70,80,92,hammer,laptop,3
4752,q8DHhbP8nSs,20,30,88,hammer,pumpkin,0
4753,7nrzWTrwntg,20,30,96,microwave,laptop,3
4754,6lf2LQI4beY,90,100,90,hammer,coconut,1
4755,9cNhzV75TZs,110,120,92,hammer,laptop,0
4756,Xq6ddLgFjDA,90,100,96,microwave,laptop,1
4757,ZgFrQnFASMQ,110,120,88,hammer,pumpkin,2
4758,NFhtRgr8f6c,20,30,88,hammer,pumpkin,0
4759,2h-x6Z4IjsA,80,90,91,peel,pumpkin,1
4760,bJ_Y_K0k2Og,20,30,96,microwave,laptop,1
4761,_ASpHwX7SKg,50,60,94,hammer,egg,4
4762,mpbTTBgsF7c,20,30,90,hammer,coconut,3
4763,r4O5DsAtyxU,0,10,99,spray,banana,3
4764,5cLFaFwEFkg,50,60,97,wash,laptop,3
4765,Q5had1RBK70,120,130,97,wash,laptop,3
4766,OzdSb2A9I50,10,20,93,measure,pumpkin,1
4767,Ojch90478ZA,140,150,89,cut,laptop,3
4768,TTXNJOU42Ik,40,50,98,hammer,tomato,1
4769,KfXplKWGXe8,30,40,90,hammer,coconut,3
4770,ZgFrQnFASMQ,120,130,88,hammer,pumpkin,3
4771,aKYWG2hTjJc,30,40,97,wash,laptop,1
4772,9cNhzV75TZs,30,40,92,hammer,laptop,0
4773,NFhtRgr8f6c,300,310,88,hammer,pumpkin,1
4774,KfXplKWGXe8,50,60,90,hammer,coconut,3
4775,2h-x6Z4IjsA,50,60,91,peel,pumpkin,1
4776,4AyNXMxhTc4,90,100,89,cut,laptop,4
4777,atGZMtZjz-Q,10,20,89,cut,laptop,1
4778,8m9bmIDKqas,10,20,94,hammer,egg,1
4779,4AyNXMxhTc4,50,60,89,cut,laptop,0
4780,NFhtRgr8f6c,260,270,88,hammer,pumpkin,1
4781,OzdSb2A9I50,20,30,93,measure,pumpkin,1
4782,atGZMtZjz-Q,60,70,89,cut,laptop,3
4783,5cLFaFwEFkg,90,100,97,wash,laptop,3
4784,vXtvfb2KOkg,40,50,95,measure,laptop,3
4785,Q5had1RBK70,230,240,97,wash,laptop,1
4786,Q5had1RBK70,60,70,97,wash,laptop,3
4787,HcmMSLNBkXY,10,20,92,hammer,laptop,0
4788,9cNhzV75TZs,210,220,92,hammer,laptop,0
4789,7nrzWTrwntg,170,180,96,microwave,laptop,3
4790,RQNk5SBb6-g,0,10,95,measure,laptop,3
4791,5cLFaFwEFkg,60,70,97,wash,laptop,1
4792,9cNhzV75TZs,310,320,92,hammer,laptop,0
4793,KfXplKWGXe8,40,50,90,hammer,coconut,3
4794,2h-x6Z4IjsA,90,100,91,peel,pumpkin,1
4795,Ojch90478ZA,0,10,89,cut,laptop,3
4796,vpdG53CDJAw,20,30,92,hammer,laptop,1
4797,ZgFrQnFASMQ,80,90,88,hammer,pumpkin,1
4798,U9CWuXUDPcU,0,10,90,hammer,coconut,1
4799,gEd_GFlOxMo,10,20,90,hammer,coconut,3
4800,Cd1S8gUC-Ew,20,30,93,measure,pumpkin,3
4801,HcmMSLNBkXY,60,70,92,hammer,laptop,0
4802,Cd1S8gUC-Ew,160,170,93,measure,pumpkin,1
4803,Ojch90478ZA,200,210,89,cut,laptop,1
4804,atGZMtZjz-Q,40,50,89,cut,laptop,3
4805,Q5had1RBK70,40,50,97,wash,laptop,3
4806,x0pYMyUAwCo,100,110,93,measure,pumpkin,1
4807,KfXplKWGXe8,20,30,90,hammer,coconut,1
4808,Xq6ddLgFjDA,110,120,96,microwave,laptop,1
4809,KfXplKWGXe8,10,20,90,hammer,coconut,1
4810,g59c1LKUd_g,20,30,96,microwave,laptop,3
4811,NFhtRgr8f6c,310,320,88,hammer,pumpkin,1
4812,XOVCsaLMLZU,70,80,96,microwave,laptop,1
4813,TTXNJOU42Ik,10,20,98,hammer,tomato,4
4814,vXtvfb2KOkg,20,30,95,measure,laptop,3
4815,7nrzWTrwntg,160,170,96,microwave,laptop,3
4816,mpbTTBgsF7c,50,60,90,hammer,coconut,1
4817,4AyNXMxhTc4,200,210,89,cut,laptop,1
4818,ZgFrQnFASMQ,10,20,88,hammer,pumpkin,0
4819,mpbTTBgsF7c,100,110,90,hammer,coconut,1
4820,Q5had1RBK70,30,40,97,wash,laptop,3
4821,Xq6ddLgFjDA,140,150,96,microwave,laptop,2
4822,gEd_GFlOxMo,20,30,90,hammer,coconut,2
4823,vXtvfb2KOkg,30,40,95,measure,laptop,3
4824,tDIxKpoF5cc,40,50,93,measure,pumpkin,1
4825,4AyNXMxhTc4,160,170,89,cut,laptop,1
4826,7nrzWTrwntg,130,140,96,microwave,laptop,3
4827,7nrzWTrwntg,10,20,96,microwave,laptop,3
4828,g59c1LKUd_g,50,60,96,microwave,laptop,4
4829,_ASpHwX7SKg,150,160,94,hammer,egg,1
4830,gEd_GFlOxMo,110,120,90,hammer,coconut,1
4831,Ojch90478ZA,80,90,89,cut,laptop,3
4832,Ojch90478ZA,10,20,89,cut,laptop,1
4833,p6uWT3boNtA,40,50,91,peel,pumpkin,3
4834,_ASpHwX7SKg,160,170,94,hammer,egg,1
4835,Ojch90478ZA,130,140,89,cut,laptop,3
4836,ZgFrQnFASMQ,130,140,88,hammer,pumpkin,3
4837,9zUFu-I8pgU,50,60,93,measure,pumpkin,1
4838,Cd1S8gUC-Ew,90,100,93,measure,pumpkin,1
4839,mpbTTBgsF7c,80,90,90,hammer,coconut,1
4840,Cd1S8gUC-Ew,40,50,93,measure,pumpkin,1
4841,BH1PDR72aIE,50,60,94,hammer,egg,4
4842,TRquRJZPBV0,30,40,98,hammer,tomato,1
4843,bJ_Y_K0k2Og,30,40,96,microwave,laptop,1
4844,vXtvfb2KOkg,50,60,95,measure,laptop,3
4845,mfVWk6JjgQ4,0,10,94,hammer,egg,3
4846,ZgFrQnFASMQ,40,50,88,hammer,pumpkin,3
4847,yww4PVMKP1U,40,50,88,hammer,pumpkin,1
4848,x0pYMyUAwCo,110,120,93,measure,pumpkin,1
4849,5cLFaFwEFkg,30,40,97,wash,laptop,3
4850,mS7o4J03CvU,160,170,89,cut,laptop,1
4851,RQNk5SBb6-g,50,60,95,measure,laptop,3
4852,JXeo-_jQTLs,30,40,95,measure,laptop,1
4853,RQNk5SBb6-g,110,120,95,measure,laptop,1
4854,Ojch90478ZA,50,60,89,cut,laptop,3
4855,TTXNJOU42Ik,0,10,98,hammer,tomato,1
4856,BH1PDR72aIE,70,80,94,hammer,egg,4
4857,Xq6ddLgFjDA,80,90,96,microwave,laptop,3
4858,9zUFu-I8pgU,70,80,93,measure,pumpkin,3
4859,tDIxKpoF5cc,70,80,93,measure,pumpkin,3
4860,x0pYMyUAwCo,60,70,93,measure,pumpkin,1
4861,RQNk5SBb6-g,30,40,95,measure,laptop,3
4862,Q5had1RBK70,70,80,97,wash,laptop,1
4863,ZgFrQnFASMQ,70,80,88,hammer,pumpkin,3
4864,2h-x6Z4IjsA,20,30,91,peel,pumpkin,3
4865,RQNk5SBb6-g,100,110,95,measure,laptop,1
4866,JCO_9bwo6VA,60,70,91,peel,pumpkin,1
4867,Cd1S8gUC-Ew,150,160,93,measure,pumpkin,1
4868,5cLFaFwEFkg,20,30,97,wash,laptop,3
4869,gEd_GFlOxMo,50,60,90,hammer,coconut,0
4870,gEd_GFlOxMo,90,100,90,hammer,coconut,1
4871,ZgFrQnFASMQ,140,150,88,hammer,pumpkin,3
4872,vpdG53CDJAw,50,60,92,hammer,laptop,1
4873,6lf2LQI4beY,50,60,90,hammer,coconut,0
4874,5cLFaFwEFkg,80,90,97,wash,laptop,1
4875,Q5had1RBK70,80,90,97,wash,laptop,1
4876,OzdSb2A9I50,40,50,93,measure,pumpkin,0
4877,g59c1LKUd_g,90,100,96,microwave,laptop,3
4878,7nrzWTrwntg,60,70,96,microwave,laptop,3
4879,ZgFrQnFASMQ,50,60,88,hammer,pumpkin,3
4880,Ojch90478ZA,120,130,89,cut,laptop,3
4881,Q5had1RBK70,10,20,97,wash,laptop,3
4882,5cLFaFwEFkg,100,110,97,wash,laptop,1
4883,gEd_GFlOxMo,80,90,90,hammer,coconut,1
4884,_ASpHwX7SKg,70,80,94,hammer,egg,4
4885,OzdSb2A9I50,50,60,93,measure,pumpkin,1
4886,_ASpHwX7SKg,90,100,94,hammer,egg,4
4887,g59c1LKUd_g,40,50,96,microwave,laptop,3
4888,Xq6ddLgFjDA,50,60,96,microwave,laptop,3
4889,xzguNXiDtEQ,30,40,98,hammer,tomato,2
4890,_ASpHwX7SKg,140,150,94,hammer,egg,1
4891,x0pYMyUAwCo,40,50,93,measure,pumpkin,1
4892,7nrzWTrwntg,70,80,96,microwave,laptop,3
4893,aKYWG2hTjJc,50,60,97,wash,laptop,1
4894,mpbTTBgsF7c,30,40,90,hammer,coconut,3
4895,9zUFu-I8pgU,10,20,93,measure,pumpkin,3
4896,g59c1LKUd_g,30,40,96,microwave,laptop,2
4897,Q5had1RBK70,0,10,97,wash,laptop,3
4898,xzguNXiDtEQ,10,20,98,hammer,tomato,0
4899,Ojch90478ZA,30,40,89,cut,laptop,3
4900,x0pYMyUAwCo,30,40,93,measure,pumpkin,1
4901,2h-x6Z4IjsA,10,20,91,peel,pumpkin,3
4902,Cd1S8gUC-Ew,10,20,93,measure,pumpkin,3
4903,Ojch90478ZA,40,50,89,cut,laptop,3
4904,7nrzWTrwntg,90,100,96,microwave,laptop,1
4905,_ASpHwX7SKg,120,130,94,hammer,egg,1
4906,tDIxKpoF5cc,20,30,93,measure,pumpkin,3
4907,ZgFrQnFASMQ,20,30,88,hammer,pumpkin,2
4908,atGZMtZjz-Q,30,40,89,cut,laptop,2
4909,ZJ8QsMeTR2M,20,30,92,hammer,laptop,2
4910,Ojch90478ZA,160,170,89,cut,laptop,1
4911,0X_O3PGIhdw,20,30,98,hammer,tomato,4
4912,5cLFaFwEFkg,40,50,97,wash,laptop,3
4913,Ojch90478ZA,70,80,89,cut,laptop,3
4914,7nrzWTrwntg,40,50,96,microwave,laptop,3
4915,6lf2LQI4beY,100,110,90,hammer,coconut,1
4916,mfVWk6JjgQ4,10,20,94,hammer,egg,1
4917,mpbTTBgsF7c,60,70,90,hammer,coconut,1
4918,JCO_9bwo6VA,70,80,91,peel,pumpkin,3
4919,ltOyZtc1AU0,30,40,94,hammer,egg,1
4920,_ASpHwX7SKg,80,90,94,hammer,egg,4
4921,7nrzWTrwntg,110,120,96,microwave,laptop,3
4922,Ojch90478ZA,110,120,89,cut,laptop,3
4923,6lf2LQI4beY,40,50,90,hammer,coconut,3
4924,Xq6ddLgFjDA,30,40,96,microwave,laptop,3
4925,7nrzWTrwntg,80,90,96,microwave,laptop,2
4926,ltOyZtc1AU0,10,20,94,hammer,egg,1
4927,tDIxKpoF5cc,80,90,93,measure,pumpkin,3
4928,mS7o4J03CvU,150,160,89,cut,laptop,1
4929,mpbTTBgsF7c,110,120,90,hammer,coconut,1
4930,BH1PDR72aIE,80,90,94,hammer,egg,4
4931,RQNk5SBb6-g,10,20,95,measure,laptop,1
4932,yww4PVMKP1U,10,20,88,hammer,pumpkin,4
4933,vXtvfb2KOkg,60,70,95,measure,laptop,1
4934,Cd1S8gUC-Ew,170,180,93,measure,pumpkin,1
4935,9zUFu-I8pgU,20,30,93,measure,pumpkin,3
4936,x0pYMyUAwCo,10,20,93,measure,pumpkin,1
4937,Ojch90478ZA,190,200,89,cut,laptop,1
4938,JXeo-_jQTLs,40,50,95,measure,laptop,1
4939,Q5had1RBK70,140,150,97,wash,laptop,3
4940,xzguNXiDtEQ,20,30,98,hammer,tomato,1
4941,Xq6ddLgFjDA,70,80,96,microwave,laptop,2
4942,7nrzWTrwntg,100,110,96,microwave,laptop,1
4943,Ojch90478ZA,180,190,89,cut,laptop,1
4944,Cd1S8gUC-Ew,130,140,93,measure,pumpkin,1
4945,mS7o4J03CvU,100,110,89,cut,laptop,1
4946,x0pYMyUAwCo,50,60,93,measure,pumpkin,1
4947,Cd1S8gUC-Ew,110,120,93,measure,pumpkin,1
4948,ZgFrQnFASMQ,60,70,88,hammer,pumpkin,2
4949,Cd1S8gUC-Ew,70,80,93,measure,pumpkin,1
4950,KfXplKWGXe8,0,10,90,hammer,coconut,2
4951,aKYWG2hTjJc,0,10,97,wash,laptop,1
4952,Cd1S8gUC-Ew,140,150,93,measure,pumpkin,1
4953,atGZMtZjz-Q,70,80,89,cut,laptop,4
4954,JCO_9bwo6VA,30,40,91,peel,pumpkin,3
4955,r4O5DsAtyxU,10,20,99,spray,banana,1
4956,9zUFu-I8pgU,30,40,93,measure,pumpkin,3
4957,2h-x6Z4IjsA,100,110,91,peel,pumpkin,3
4958,atGZMtZjz-Q,20,30,89,cut,laptop,1
4959,0X_O3PGIhdw,0,10,98,hammer,tomato,3
4960,Ojch90478ZA,210,220,89,cut,laptop,4
4961,Q5had1RBK70,20,30,97,wash,laptop,3
4962,mS7o4J03CvU,110,120,89,cut,laptop,0
4963,Iyzcffecnhs,40,50,89,cut,laptop,1
4964,JCO_9bwo6VA,10,20,91,peel,pumpkin,3
4965,JXeo-_jQTLs,50,60,95,measure,laptop,1
4966,_ASpHwX7SKg,10,20,94,hammer,egg,4
4967,Iyzcffecnhs,10,20,89,cut,laptop,1
4968,ZgFrQnFASMQ,0,10,88,hammer,pumpkin,3
4969,RQNk5SBb6-g,40,50,95,measure,laptop,3
4970,Cd1S8gUC-Ew,0,10,93,measure,pumpkin,3
4971,bJ_Y_K0k2Og,10,20,96,microwave,laptop,1
4972,q8DHhbP8nSs,30,40,88,hammer,pumpkin,3
4973,ZJ8QsMeTR2M,40,50,92,hammer,laptop,4
4974,vXtvfb2KOkg,10,20,95,measure,laptop,1
4975,mS7o4J03CvU,20,30,89,cut,laptop,3
4976,Q5had1RBK70,180,190,97,wash,laptop,1
4977,_ASpHwX7SKg,0,10,94,hammer,egg,4
4978,6lf2LQI4beY,0,10,90,hammer,coconut,3
4979,aKYWG2hTjJc,70,80,97,wash,laptop,1
4980,_ASpHwX7SKg,100,110,94,hammer,egg,4
4981,Xq6ddLgFjDA,20,30,96,microwave,laptop,2
4982,2h-x6Z4IjsA,70,80,91,peel,pumpkin,3
4983,tDIxKpoF5cc,10,20,93,measure,pumpkin,3
